Median House Value,Median Income,House Age,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude
17.5800,3.6845,41.0,3.823293,1.032129,1666.0,3.345382,34.12,-118.21
19.0000,2.5139,52.0,3.603878,1.077562,1189.0,3.293629,34.12,-118.21
17.1300,4.0625,52.0,3.645161,0.930108,791.0,4.252688,34.11,-118.2
16.2900,2.5211,46.0,3.684794,1.075529,4153.0,4.182276,34.11,-118.2
15.6400,3.0000,52.0,3.960417,1.093750,1856.0,3.866667,34.11,-118.2
15.5600,2.8125,44.0,3.845209,0.977887,1500.0,3.685504,34.12,-118.2
17.6900,2.9870,46.0,4.166052,1.008610,2833.0,3.484625,34.12,-118.19
15.0000,2.1667,40.0,4.019048,1.104762,1032.0,3.276190,34.11,-118.19
16.7700,2.4932,35.0,3.717231,1.103093,2487.0,3.662739,34.12,-118.19
18.3800,2.6591,33.0,5.110738,1.312081,753.0,2.526846,34.11,-118.18
15.2200,2.3984,44.0,3.912791,1.156977,1204.0,3.500000,34.11,-118.18
16.9300,2.2860,38.0,3.596273,0.959627,1051.0,3.263975,34.11,-118.19
14.3800,3.4227,26.0,3.748284,1.045767,1155.0,2.643021,34.11,-118.19
15.3900,3.2121,42.0,4.171958,1.002646,1317.0,3.484127,34.1,-118.19
18.5700,2.1793,36.0,2.882000,1.068000,1809.0,3.618000,34.11,-118.2
16.6300,1.9355,37.0,3.743119,1.121101,1698.0,3.115596,34.11,-118.2
15.4500,2.0700,30.0,3.132416,1.029235,4336.0,3.728289,34.1,-118.2
22.8200,4.3812,32.0,5.176360,0.936210,1661.0,3.116323,34.11,-118.21
21.8299,5.2723,40.0,5.103030,0.957576,795.0,2.409091,34.1,-118.21
18.6800,3.0377,47.0,4.590416,1.149186,3348.0,3.027125,34.1,-118.21
25.2100,4.1213,35.0,5.239529,1.031414,2785.0,3.645288,34.1,-118.22
14.3800,2.7120,38.0,4.589520,1.087336,799.0,3.489083,34.1,-118.23
15.2900,2.2788,46.0,4.490054,1.061483,2121.0,3.835443,34.1,-118.23
24.1699,3.7437,36.0,3.738318,0.996262,1234.0,2.306542,34.1,-118.21
14.8200,2.7708,34.0,4.345550,1.078534,1678.0,4.392670,34.09,-118.21
19.6600,4.0469,33.0,5.597059,1.135294,1187.0,3.491176,34.1,-118.22
15.7000,2.1687,41.0,3.252404,0.911058,1536.0,3.692308,34.1,-118.23
14.9700,2.5213,42.0,3.816555,1.091723,1941.0,4.342282,34.09,-118.22
13.8900,2.4800,36.0,3.480488,1.012195,1835.0,4.475610,34.09,-118.22
16.5000,2.8194,45.0,4.411523,1.131687,996.0,4.098765,34.09,-118.22
18.1300,2.0476,41.0,2.720497,1.248447,690.0,4.285714,34.09,-118.23
24.4400,4.6528,47.0,4.335821,0.876866,781.0,2.914179,34.13,-118.23
21.2500,3.5893,48.0,5.625954,1.267176,462.0,3.526718,34.13,-118.23
20.5799,4.8250,40.0,5.379648,1.135029,1375.0,2.690802,34.13,-118.22
18.5800,4.5766,34.0,4.200000,1.027586,407.0,2.806897,34.13,-118.23
24.4499,2.9750,37.0,4.314149,1.021583,1088.0,2.609113,34.13,-118.23
18.5400,3.0919,28.0,3.509554,1.088110,2670.0,2.834395,34.12,-118.22
17.0500,3.5638,35.0,4.701456,1.065534,1523.0,3.696602,34.12,-118.21
22.0900,5.2083,36.0,5.079646,0.936283,1371.0,2.426549,34.11,-118.22
24.0800,5.2049,37.0,5.090196,0.949020,750.0,2.941176,34.12,-118.22
18.3800,2.2843,28.0,3.789216,1.139706,974.0,2.387255,34.12,-118.23
20.4199,3.1806,41.0,4.043333,1.003333,801.0,2.670000,34.12,-118.24
22.1099,4.5089,32.0,4.371608,1.025052,1413.0,2.949896,34.12,-118.23
22.3500,5.5051,31.0,5.345550,1.000000,495.0,2.591623,34.11,-118.23
18.7100,3.3389,35.0,4.650224,1.088565,3220.0,3.609865,34.11,-118.23
15.3100,2.8889,11.0,3.881818,1.266667,1584.0,4.800000,34.12,-118.25
16.8800,2.6111,29.0,3.796078,1.166013,3320.0,4.339869,34.12,-118.24
15.4200,0.8907,34.0,2.285714,0.742857,125.0,3.571429,34.12,-118.24
17.8800,2.7679,50.0,5.025822,1.058685,1777.0,4.171362,34.11,-118.24
17.6700,2.2167,39.0,3.447447,1.045045,1161.0,3.486486,34.11,-118.24
15.6000,3.1330,33.0,4.310231,1.066007,2496.0,4.118812,34.11,-118.23
21.4000,3.1306,45.0,4.347626,1.068913,1768.0,2.707504,34.12,-118.26
21.0900,3.6667,47.0,4.339960,1.013917,1445.0,2.872763,34.11,-118.26
21.7800,2.8666,43.0,4.106814,1.073665,1667.0,3.069982,34.11,-118.25
20.8900,2.7466,43.0,3.666667,1.047855,1817.0,2.998350,34.11,-118.25
15.6300,3.0150,39.0,4.031339,1.051282,1467.0,4.179487,34.11,-118.25
14.1300,3.1690,42.0,3.530093,1.055556,1688.0,3.907407,34.1,-118.24
17.0000,3.4375,52.0,3.125000,1.050000,99.0,2.475000,34.11,-118.25
16.4300,2.6250,42.0,4.152778,1.020833,312.0,2.166667,34.1,-118.25
27.7300,3.7184,42.0,4.781321,1.088838,1935.0,2.203872,34.1,-118.25
27.0700,3.5673,52.0,5.194030,1.200000,749.0,2.235821,34.11,-118.26
20.4500,2.7685,29.0,3.658252,1.175728,2320.0,2.252427,34.14,-118.27
20.8900,2.1071,47.0,3.289474,0.858852,1512.0,3.617225,34.13,-118.27
23.0300,2.9392,46.0,3.877404,0.951923,966.0,2.322115,34.13,-118.27
27.6600,3.0520,36.0,3.769547,1.109053,934.0,1.921811,34.11,-118.27
35.2600,4.4094,39.0,5.127346,1.227882,1378.0,1.847185,34.11,-118.27
49.5600,3.6181,38.0,4.051865,1.051865,1830.0,1.665150,34.11,-118.28
43.8300,3.1445,45.0,4.840361,0.996988,633.0,1.906627,34.11,-118.28
50.0000,12.8763,50.0,7.074184,0.925816,836.0,2.480712,34.12,-118.28
20.9100,2.7348,52.0,4.071279,0.997904,1375.0,2.882600,34.12,-118.26
23.8200,3.8393,52.0,4.721649,1.072165,1278.0,2.635052,34.12,-118.26
23.0600,3.5750,50.0,4.884892,1.055156,1089.0,2.611511,34.12,-118.27
50.0000,5.2960,30.0,4.782759,0.982759,1076.0,1.855172,34.11,-118.29
26.4300,3.0461,40.0,4.007474,1.101644,1144.0,1.710015,34.11,-118.29
25.4199,2.9417,39.0,4.081784,1.081784,1165.0,2.165428,34.1,-118.29
26.5500,3.5172,43.0,3.988345,1.032634,1190.0,2.773893,34.1,-118.29
26.6700,2.3788,24.0,3.584869,1.091174,1685.0,1.634336,34.11,-118.29
50.0000,12.9591,49.0,7.500000,0.997368,1113.0,2.928947,34.11,-118.29
43.6400,3.2333,48.0,5.045296,1.027875,681.0,2.372822,34.11,-118.29
39.1900,3.5806,52.0,5.174917,1.113861,1213.0,2.001650,34.11,-118.3
28.3300,2.0672,37.0,2.830843,1.056564,3895.0,2.078442,34.1,-118.3
50.0000,8.4389,25.0,7.718447,1.058252,568.0,2.757282,34.11,-118.3
50.0000,6.9391,52.0,8.244726,1.033755,645.0,2.721519,34.11,-118.3
43.3300,5.8659,52.0,6.399317,1.034130,735.0,2.508532,34.11,-118.31
50.0000,8.0073,39.0,7.266791,1.046642,1271.0,2.371269,34.12,-118.31
49.8700,7.2692,40.0,6.816425,1.070048,907.0,2.190821,34.13,-118.31
39.3500,4.1500,52.0,4.355045,1.021711,1218.0,1.555556,34.12,-118.32
43.4400,4.0833,42.0,5.107884,1.126556,857.0,1.778008,34.11,-118.32
43.5700,3.2462,33.0,3.974458,1.122291,2404.0,1.860681,34.11,-118.32
41.0700,2.3974,48.0,3.201145,1.130279,2796.0,2.001432,34.11,-118.32
43.8300,2.2148,38.0,3.516097,1.106640,1939.0,1.950704,34.11,-118.33
34.2900,3.0642,48.0,3.472885,1.006508,784.0,1.700651,34.11,-118.33
43.0199,8.2335,37.0,5.098468,0.949672,846.0,1.851204,34.11,-118.33
50.0000,4.0833,34.0,7.030303,1.034091,540.0,2.045455,34.13,-118.32
50.0000,6.0352,23.0,4.831633,1.061224,769.0,1.961735,34.12,-118.33
50.0000,6.6739,45.0,5.792683,1.017073,751.0,1.831707,34.13,-118.34
50.0000,4.0965,23.0,4.596985,1.430151,1624.0,1.632161,34.14,-118.32
50.0000,3.6974,40.0,4.841130,1.096205,2034.0,1.795234,34.11,-118.34
36.4500,3.3580,26.0,4.253476,1.122995,1720.0,1.839572,34.1,-118.35
40.5100,2.9760,52.0,4.743590,1.029304,578.0,2.117216,34.1,-118.36
50.0000,3.0179,52.0,4.765217,1.073913,423.0,1.839130,34.1,-118.36
22.5000,2.8036,18.0,3.274009,1.230396,3596.0,1.584141,34.1,-118.35
37.2200,2.6458,16.0,2.989796,1.059184,1648.0,1.681633,34.1,-118.35
43.6400,3.9044,20.0,3.714479,1.058187,1161.0,1.571042,34.1,-118.35
25.0000,2.3250,18.0,3.681900,1.165771,2103.0,1.884409,34.1,-118.35
23.7500,1.8450,24.0,3.120798,1.027350,2863.0,1.631339,34.1,-118.35
46.8800,4.3571,51.0,2.813814,1.045045,527.0,1.582583,34.11,-118.34
50.0000,1.8209,29.0,2.524111,1.147826,2039.0,1.611858,34.1,-118.34
32.5000,1.5429,24.0,2.970238,1.177083,1215.0,1.808036,34.1,-118.34
23.2100,2.5434,28.0,3.250000,1.099415,1271.0,1.858187,34.1,-118.34
18.7500,1.5100,30.0,2.488481,1.149976,4123.0,1.938411,34.1,-118.33
33.3300,1.3157,43.0,1.911826,1.151854,3049.0,2.133660,34.1,-118.33
35.0000,1.6903,40.0,2.457594,1.064103,4828.0,2.380671,34.1,-118.31
45.0000,1.7306,28.0,2.837097,1.154839,1463.0,2.359677,34.1,-118.32
34.0000,1.9354,35.0,2.714698,1.069339,5899.0,2.130372,34.1,-118.3
26.2500,1.6112,25.0,2.435484,1.063896,4865.0,3.017990,34.1,-118.3
25.0000,1.5328,36.0,2.570787,1.160674,3030.0,3.404494,34.1,-118.31
35.0000,1.7050,33.0,2.511475,1.137705,918.0,3.009836,34.1,-118.31
23.7500,1.6250,48.0,2.310559,1.084886,1610.0,3.333333,34.1,-118.33
23.7500,2.0888,45.0,3.130933,1.139116,1552.0,2.540098,34.1,-118.33
19.3800,1.4005,43.0,2.507764,1.139752,1460.0,2.267081,34.1,-118.32
16.2500,1.6331,34.0,2.283472,1.081256,2655.0,2.451524,34.09,-118.32
20.0000,2.1403,30.0,2.899827,1.177893,1445.0,2.495682,34.09,-118.33
25.0000,2.1866,29.0,2.633094,1.035971,691.0,2.485612,34.1,-118.33
6.7500,1.6250,34.0,2.977612,1.052239,482.0,3.597015,34.1,-118.31
21.1100,1.8214,34.0,2.664516,1.082581,2626.0,3.388387,34.09,-118.31
10.0000,1.8977,28.0,2.716981,1.007547,891.0,3.362264,34.09,-118.31
25.0000,2.0341,32.0,3.043243,1.032432,626.0,3.383784,34.09,-118.32
17.5000,2.5556,27.0,1.875000,0.875000,332.0,2.964286,34.09,-118.32
22.1900,1.7325,36.0,2.614534,1.090047,1957.0,3.091627,34.1,-118.32
22.5000,2.0557,34.0,2.263400,1.033691,1976.0,3.026034,34.09,-118.32
20.0000,1.5284,31.0,2.740088,1.008811,597.0,2.629956,34.1,-118.32
13.7500,1.8277,30.0,2.623206,1.154306,2197.0,2.627990,34.1,-118.32
20.6300,2.2311,52.0,2.879121,0.989011,756.0,2.769231,34.1,-118.32
16.6700,1.7083,29.0,2.898637,1.164395,3432.0,2.923339,34.1,-118.3
21.8800,1.8156,40.0,2.500409,0.993459,3953.0,3.232216,34.09,-118.3
21.6699,1.2412,36.0,2.186111,1.166667,1506.0,4.183333,34.09,-118.31
25.0000,1.7641,38.0,2.423212,1.071512,2717.0,3.185229,34.1,-118.3
20.3300,1.9297,36.0,2.722288,1.071514,1964.0,2.340882,34.1,-118.3
18.7500,1.7514,34.0,2.660137,1.091087,2991.0,2.929481,34.09,-118.29
23.0399,2.2612,36.0,2.515642,1.071197,3155.0,3.403452,34.09,-118.3
16.2500,2.7054,39.0,2.302920,1.087591,744.0,2.715328,34.1,-118.29
17.2500,2.3317,29.0,3.031123,1.071719,2254.0,3.050068,34.09,-118.29
17.5000,3.0357,38.0,4.072165,1.417526,664.0,3.422680,34.09,-118.28
22.5000,1.9835,43.0,2.578176,1.071661,1941.0,3.161238,34.09,-118.29
11.2500,1.9766,28.0,2.616415,1.085427,1974.0,3.306533,34.09,-118.29
15.8300,2.0467,35.0,2.410088,1.094298,3441.0,3.773026,34.09,-118.29
19.8400,2.0132,35.0,2.603175,1.107143,3548.0,3.519841,34.09,-118.29
26.2500,1.8056,39.0,2.225166,1.145695,586.0,3.880795,34.09,-118.29
26.1600,1.9063,52.0,3.603399,0.912181,984.0,2.787535,34.09,-118.29
25.3300,2.1927,29.0,2.944646,1.079855,3906.0,3.544465,34.09,-118.3
20.5600,1.4497,25.0,2.720418,0.988399,2860.0,3.317865,34.09,-118.3
22.6700,2.0307,32.0,3.467717,1.061417,2178.0,3.429921,34.09,-118.3
18.7500,2.1524,36.0,3.653120,1.222061,2446.0,3.550073,34.09,-118.31
24.0600,2.0000,30.0,2.773883,1.106924,3678.0,3.223488,34.09,-118.31
21.8200,1.5195,42.0,2.399754,1.040590,2500.0,3.075031,34.09,-118.31
21.2500,2.0044,30.0,2.284493,0.935287,2595.0,3.168498,34.09,-118.32
21.8800,1.8790,28.0,2.847969,1.073394,2548.0,3.339450,34.09,-118.32
20.0000,3.6953,36.0,4.739130,1.347826,416.0,3.014493,34.09,-118.33
16.5000,1.4375,36.0,4.417323,1.417323,340.0,2.677165,34.09,-118.33
22.0000,1.9911,40.0,3.697417,1.267528,1514.0,2.793358,34.09,-118.33
20.4700,2.3567,5.0,3.479112,1.245431,1733.0,2.262402,34.09,-118.34
21.0000,2.2000,14.0,3.605232,1.187872,1691.0,2.010702,34.09,-118.34
34.6700,3.1078,50.0,4.110583,1.015458,1584.0,1.883472,34.08,-118.34
32.1600,3.2946,52.0,3.714592,1.077253,849.0,1.821888,34.09,-118.34
50.0000,10.3661,52.0,8.033708,1.044944,547.0,3.073034,34.08,-118.34
28.0600,2.8020,47.0,3.765690,1.142259,921.0,1.926778,34.09,-118.35
39.5700,3.8472,52.0,4.916667,0.980392,514.0,2.519608,34.08,-118.35
34.2000,3.8141,52.0,5.568000,1.034667,908.0,2.421333,34.08,-118.35
31.5800,2.5982,42.0,3.652893,1.062810,1228.0,2.029752,34.09,-118.35
33.3900,4.5833,52.0,4.816901,0.985915,727.0,2.047887,34.08,-118.35
30.4800,3.2824,52.0,4.356984,1.064302,794.0,1.760532,34.08,-118.36
38.0400,3.1250,52.0,4.637450,1.023904,575.0,2.290837,34.08,-118.32
50.0000,3.5083,52.0,4.047836,1.034169,671.0,1.528474,34.08,-118.33
44.2900,3.2426,50.0,3.856774,1.073548,1345.0,1.735484,34.08,-118.33
25.4500,2.2422,30.0,3.286052,1.080378,1460.0,3.451537,34.08,-118.31
28.7500,1.7542,31.0,3.159722,1.143056,2189.0,3.040278,34.08,-118.31
35.8100,2.4196,46.0,3.881905,1.017143,1250.0,2.380952,34.08,-118.32
22.0000,2.7543,23.0,3.206667,1.157778,1264.0,2.808889,34.08,-118.31
33.0300,3.3700,52.0,3.828283,1.023569,754.0,2.538721,34.08,-118.32
38.0300,4.1429,52.0,5.460829,1.089862,1053.0,2.426267,34.08,-118.32
24.7500,1.8771,34.0,2.578351,1.079381,3326.0,3.428866,34.08,-118.3
20.5600,2.1766,36.0,2.835556,1.117778,1502.0,3.337778,34.08,-118.3
25.1100,2.8971,27.0,2.922780,0.984556,1603.0,3.094595,34.08,-118.31
22.7100,2.7038,26.0,3.237425,1.074447,1868.0,3.758551,34.08,-118.31
21.0000,1.5250,34.0,2.817647,1.070588,557.0,3.276471,34.08,-118.29
21.2500,1.8495,23.0,2.172494,1.092075,2795.0,3.257576,34.08,-118.29
22.5000,1.5685,34.0,2.794275,1.164580,1774.0,3.173524,34.08,-118.3
25.8300,2.3846,32.0,2.801556,1.034047,3646.0,3.546693,34.08,-118.3
17.3900,2.4000,25.0,3.222805,1.078637,2635.0,3.453473,34.08,-118.29
13.7500,1.9286,38.0,2.714286,0.928571,445.0,3.178571,34.08,-118.29
50.0000,11.6150,34.0,7.214834,1.020460,843.0,2.156010,34.12,-118.37
50.0000,8.5136,26.0,6.174051,0.965190,1468.0,2.322785,34.12,-118.36
50.0000,4.1717,33.0,4.985333,1.118667,2701.0,1.800667,34.11,-118.35
50.0000,6.5195,35.0,6.364516,1.120968,1361.0,2.195161,34.11,-118.36
41.6700,7.1134,38.0,5.487342,1.103376,870.0,1.835443,34.11,-118.38
50.0000,8.5841,42.0,5.765935,1.022989,1863.0,1.946708,34.11,-118.37
50.0000,2.5588,36.0,3.977181,1.124832,1129.0,1.515436,34.1,-118.36
50.0000,15.0001,37.0,8.659574,1.425532,100.0,2.127660,34.1,-118.37
50.0000,9.3092,39.0,7.234286,1.116190,975.0,1.857143,34.1,-118.38
50.0000,8.9440,30.0,7.170455,1.087500,1776.0,2.018182,34.1,-118.39
50.0000,4.3214,41.0,5.840000,1.008000,230.0,1.840000,34.09,-118.39
35.5300,2.9643,38.0,3.740035,1.008666,1061.0,1.838821,34.09,-118.36
36.7100,1.9937,40.0,4.076016,1.001311,1557.0,2.040629,34.08,-118.36
37.4100,3.9783,52.0,4.532308,1.069231,1258.0,1.935385,34.08,-118.37
30.0000,3.2149,22.0,3.686275,1.149510,1224.0,1.500000,34.08,-118.37
50.0000,2.8942,31.0,3.914369,1.024673,1059.0,1.537010,34.09,-118.37
39.7900,3.3864,45.0,4.824176,1.061538,1265.0,2.780220,34.08,-118.36
39.3600,5.7524,52.0,5.794466,1.003953,600.0,2.371542,34.08,-118.37
42.3700,6.0338,52.0,5.793427,1.046948,543.0,2.549296,34.08,-118.37
31.8600,3.6579,48.0,4.557726,1.014210,1421.0,2.523979,34.1,-118.26
35.0000,4.0721,52.0,6.298077,1.264423,689.0,3.312500,34.1,-118.26
42.1600,6.4459,51.0,6.174510,1.017647,1082.0,2.121569,34.1,-118.27
41.2700,5.7778,41.0,5.274399,1.046676,1364.0,1.929279,34.1,-118.27
30.6800,2.9780,41.0,4.017476,1.097087,1859.0,1.804854,34.11,-118.27
35.2100,4.2019,46.0,5.427230,0.953052,514.0,2.413146,34.11,-118.28
39.7500,5.4122,52.0,6.132530,1.048193,775.0,2.334337,34.11,-118.28
36.0500,4.5781,52.0,4.646907,1.126289,787.0,2.028351,34.11,-118.28
32.4000,4.0602,44.0,4.811287,1.031746,1227.0,2.164021,34.1,-118.28
30.4600,4.7131,50.0,5.055024,0.952153,793.0,1.897129,34.1,-118.27
21.0900,3.0958,49.0,4.034247,1.066210,1066.0,2.433790,34.1,-118.28
20.0000,2.3421,48.0,3.425532,1.046809,633.0,2.693617,34.1,-118.28
21.7300,2.7875,49.0,3.571608,1.105528,2004.0,2.517588,34.1,-118.28
34.4800,4.1666,48.0,5.339161,1.031469,589.0,2.059441,34.09,-118.27
26.8800,3.9674,52.0,4.542254,1.074648,1559.0,2.195775,34.09,-118.27
19.6500,2.3333,52.0,3.807370,1.110553,1480.0,2.479062,34.09,-118.28
25.2300,3.7847,52.0,4.739308,1.130346,1048.0,2.134420,34.09,-118.27
27.8800,3.6434,51.0,4.600601,1.099099,669.0,2.009009,34.09,-118.26
24.1400,3.8448,36.0,4.445431,1.057107,2652.0,3.365482,34.09,-118.26
23.0799,4.6250,52.0,5.368159,1.104478,439.0,2.184080,34.09,-118.27
22.5000,2.9709,44.0,4.234611,1.059233,1783.0,2.070848,34.09,-118.27
16.6700,2.3816,52.0,3.784615,1.061538,994.0,3.823077,34.08,-118.26
20.3300,2.4375,41.0,3.845730,0.991736,1069.0,2.944904,34.08,-118.26
18.7500,3.5039,46.0,3.750000,0.992063,910.0,3.611111,34.08,-118.26
19.8800,2.3913,35.0,3.875000,1.233108,1016.0,3.432432,34.08,-118.27
17.0500,2.0214,36.0,3.014379,1.062745,2823.0,3.690196,34.07,-118.26
18.7500,2.6250,28.0,2.866337,0.910891,673.0,3.331683,34.07,-118.26
15.7500,2.5520,38.0,2.859848,1.011364,2899.0,3.660354,34.08,-118.27
18.4300,2.7179,46.0,3.694103,1.049140,2587.0,3.178133,34.08,-118.27
20.0000,2.9423,42.0,2.680108,1.005376,982.0,2.639785,34.08,-118.28
20.3100,2.6178,52.0,3.304290,1.036193,2328.0,3.120643,34.08,-118.28
18.5000,3.2386,43.0,3.942623,1.036885,658.0,2.696721,34.08,-118.27
17.0800,1.8700,38.0,2.822222,1.235556,1692.0,3.760000,34.07,-118.27
18.2000,3.1607,42.0,3.677273,1.186364,1454.0,3.304545,34.08,-118.28
22.8799,2.4429,52.0,3.607884,0.962656,938.0,1.946058,34.09,-118.28
21.3499,2.8750,39.0,3.865526,1.095355,1934.0,2.364303,34.08,-118.28
16.9100,2.7366,40.0,3.196078,1.064706,1568.0,3.074510,34.08,-118.28
21.9200,2.4676,49.0,3.793855,1.186323,2862.0,2.836472,34.09,-118.28
15.6300,1.9722,35.0,3.000000,0.988764,1586.0,3.564045,34.07,-118.23
14.3800,3.1944,40.0,4.438596,1.043860,397.0,3.482456,34.07,-118.23
18.7500,4.9844,52.0,4.541667,0.833333,86.0,3.583333,34.08,-118.24
13.7500,4.0250,52.0,5.708333,1.083333,65.0,2.708333,34.08,-118.24
13.6100,2.6442,47.0,3.670940,1.021368,913.0,3.901709,34.09,-118.23
15.0000,2.6923,49.0,3.809302,1.060465,1500.0,3.488372,34.09,-118.23
15.5500,2.6051,45.0,3.961451,1.097506,1680.0,3.809524,34.09,-118.23
21.0000,3.5603,52.0,4.904306,1.026316,957.0,2.289474,34.09,-118.25
24.1699,3.7500,52.0,6.117647,1.176471,32.0,1.882353,34.09,-118.25
20.0000,2.1107,44.0,3.810160,1.171123,1121.0,2.997326,34.08,-118.25
16.9200,2.6136,47.0,3.222054,1.040785,2104.0,3.178248,34.08,-118.25
17.4300,2.6336,43.0,3.104405,1.035889,1919.0,3.130506,34.09,-118.25
18.9400,2.9350,52.0,4.474820,1.127098,1211.0,2.904077,34.09,-118.25
16.6700,1.7945,50.0,2.653333,0.977778,2183.0,3.234074,34.08,-118.26
16.7800,2.5428,45.0,3.903052,1.125673,1992.0,3.576302,34.08,-118.26
18.9800,3.1864,52.0,4.607038,1.121701,1728.0,2.533724,34.09,-118.25
17.9200,1.9209,45.0,2.809343,1.044192,2699.0,3.407828,34.08,-118.26
18.1700,2.4038,46.0,3.612654,1.084877,2371.0,3.658951,34.07,-118.26
23.2100,2.7625,52.0,4.391534,1.058201,701.0,3.708995,34.07,-118.26
21.7899,1.9028,47.0,3.784926,1.136029,2033.0,3.737132,34.07,-118.25
17.5000,2.0000,43.0,2.496732,1.052288,1275.0,4.166667,34.07,-118.25
22.5000,1.5491,20.0,1.640000,0.680000,87.0,3.480000,34.06,-118.25
13.7500,1.6136,27.0,2.719512,0.975610,249.0,3.036585,34.07,-118.24
19.2500,2.2545,18.0,3.341369,1.104199,4332.0,3.368585,34.07,-118.25
13.3300,2.3942,16.0,3.298165,1.032110,801.0,3.674312,34.07,-118.25
15.0000,1.8750,40.0,4.110266,1.072243,970.0,3.688213,34.09,-118.22
15.4200,1.8173,31.0,3.007634,0.893130,573.0,4.374046,34.08,-118.22
15.2100,1.9704,34.0,3.397614,1.117296,2105.0,4.184891,34.08,-118.22
11.5500,2.3409,38.0,4.718631,1.133080,1055.0,4.011407,34.08,-118.19
11.3999,2.4375,49.0,4.024390,0.942073,1405.0,4.283537,34.08,-118.2
13.9600,1.9937,21.0,3.686649,1.035422,1688.0,4.599455,34.07,-118.2
15.9600,2.2708,34.0,3.530000,1.102000,2203.0,4.406000,34.07,-118.2
13.3900,2.2907,39.0,3.297659,1.207358,1347.0,4.505017,34.08,-118.21
17.3200,1.9495,26.0,3.209476,1.006234,3163.0,3.943890,34.08,-118.21
13.8200,2.5343,39.0,4.216931,1.137566,1668.0,4.412698,34.09,-118.2
12.6000,2.2222,41.0,4.261792,1.011792,1699.0,4.007075,34.08,-118.2
21.3000,4.2390,39.0,5.096774,1.049628,1205.0,2.990074,34.1,-118.19
15.3000,2.6806,52.0,4.806283,1.057592,3062.0,4.007853,34.08,-118.21
13.8500,1.6117,39.0,3.730435,1.023188,1171.0,3.394203,34.09,-118.21
14.4200,2.4632,39.0,3.992327,1.138107,1780.0,4.552430,34.09,-118.21
15.9200,1.9881,37.0,3.600791,0.984190,1961.0,3.875494,34.09,-118.21
14.5800,2.0133,35.0,3.020080,0.957831,2059.0,4.134538,34.07,-118.22
15.8300,1.7463,36.0,3.424490,1.020408,1079.0,4.404082,34.07,-118.22
16.0200,2.1333,31.0,3.930657,1.094891,1198.0,4.372263,34.07,-118.21
19.1700,1.7292,47.0,3.628032,1.032345,1452.0,3.913747,34.07,-118.21
15.3100,2.3859,31.0,3.735219,1.038560,1486.0,3.820051,34.07,-118.21
16.8800,1.9375,42.0,2.792570,0.984520,1312.0,4.061920,34.07,-118.21
14.7500,1.8781,29.0,3.751269,1.048223,1580.0,4.010152,34.06,-118.21
17.0800,2.1696,36.0,4.167500,1.150000,2881.0,3.601250,34.09,-118.16
14.2500,3.1145,48.0,4.183028,0.990017,2484.0,4.133111,34.1,-118.17
14.5800,1.3125,37.0,3.250000,0.967391,318.0,3.456522,34.1,-118.17
15.3800,3.3977,45.0,4.672535,0.954225,1069.0,3.764085,34.09,-118.17
14.8800,2.6226,40.0,4.071217,1.050445,2747.0,4.075668,34.09,-118.18
18.4900,3.3785,44.0,4.395833,1.109375,1605.0,4.179688,34.09,-118.18
14.4200,1.9706,41.0,3.891993,0.986965,2043.0,3.804469,34.09,-118.19
20.0400,4.8750,10.0,5.168022,1.078591,921.0,2.495935,34.1,-118.18
16.6700,4.9750,10.0,4.708738,1.080097,763.0,1.851942,34.1,-118.18
15.3100,4.7853,7.0,4.383016,1.194107,1215.0,2.105719,34.1,-118.18
23.0900,4.9231,8.0,4.748936,1.136170,435.0,1.851064,34.1,-118.18
12.9299,2.9167,35.0,4.054645,1.096539,2230.0,4.061931,34.08,-118.18
13.9500,1.9038,35.0,4.155080,1.018717,1487.0,3.975936,34.08,-118.19
16.6300,3.0240,38.0,4.561538,1.023077,2128.0,3.273846,34.07,-118.19
16.9600,3.3750,42.0,4.468391,0.968391,1152.0,3.310345,34.07,-118.19
16.3100,2.5132,44.0,4.940171,1.037037,1133.0,3.227920,34.06,-118.19
17.5000,2.3750,33.0,4.378613,1.199422,1345.0,3.887283,34.09,-118.16
16.2100,3.1442,50.0,4.708709,0.906907,1093.0,3.282282,34.09,-118.16
15.6500,2.5522,36.0,3.930769,1.021795,3097.0,3.970513,34.09,-118.17
14.6600,2.2348,33.0,3.665826,1.005044,3212.0,4.050441,34.09,-118.17
13.5500,2.9939,31.0,4.560554,1.076125,1164.0,4.027682,34.08,-118.18
15.1900,2.3281,33.0,3.631300,1.082228,1475.0,3.912467,34.08,-118.18
14.4600,3.2031,43.0,4.326705,1.073864,1338.0,3.801136,34.08,-118.16
15.8500,3.2279,39.0,4.396648,1.011173,731.0,4.083799,34.08,-118.17
14.7500,3.3750,33.0,3.732456,1.013158,936.0,4.105263,34.08,-118.17
15.6000,2.6842,28.0,4.212560,1.014493,2218.0,3.571659,34.07,-118.18
15.0000,3.4952,19.0,4.603854,1.164882,1510.0,3.233405,34.07,-118.17
13.5700,3.5769,41.0,4.940000,1.100000,925.0,18.500000,34.07,-118.16
14.8500,3.8750,37.0,4.792531,0.933610,814.0,3.377593,34.07,-118.17
14.8600,2.6083,27.0,3.509532,0.979203,2189.0,3.793761,34.06,-118.18
